Date,Time,TTF,Lat,Long,2D3D,Alt,DOP,SVs,FOM,X,Y,Temp,Bat,Status,SCap,GPS,GSM
2015-06-14,21:15:00,30,62.889608,8.221245,3D,374,1.7,5,0.0,17.0,9.0,5.0,613.0,1000010.0,0.0,1.0,0.0
2015-06-14,21:45:00,44,62.889563,8.221373,3D,378,2.7,6,0.0,13.0,4.0,5.0,610.0,1000010.0,720.0,1.0,11111111.0
2015-06-14,22:15:00,30,62.889483,8.221418,3D,360,3.1,5,0.0,0.0,0.0,9.0,614.0,1000010.0,0.0,1.0,0.0
2015-06-14,22:45:00,30,62.889312,8.221493,3D,407,3.0,5,0.0,0.0,0.0,13.0,616.0,1000010.0,0.0,1.0,0.0
2015-06-14,23:15:00,30,62.890138,8.219813,3D,279,4.0,4,0.0,0.0,0.0,15.0,617.0,1000010.0,0.0,1.0,0.0
2015-06-14,23:45:00,43,62.889472,8.22127,3D,379,1.3,6,0.0,0.0,0.0,18.0,616.0,1000010.0,0.0,1.0,0.0
2015-06-15,00:15:00,30,62.889565,8.221387,3D,420,1.3,5,0.0,0.0,0.0,17.0,618.0,1000010.0,720.0,1.0,11111111.0
2015-06-15,00:45:00,30,62.889348,8.220998,3D,426,1.3,5,0.0,0.0,0.0,15.0,618.0,1000010.0,0.0,1.0,0.0
2015-06-15,01:15:00,44,62.888907,8.219982,3D,503,2.2,4,0.0,0.0,0.0,19.0,616.0,1000010.0,0.0,1.0,0.0
2015-06-15,01:45:00,44,62.888655,8.220773,3D,364,1.7,4,0.0,8.0,2.0,16.0,616.0,1000010.0,0.0,1.0,0.0
2015-06-15,02:15:00,67,62.887918,8.221837,3D,327,2.1,5,0.0,36.0,15.0,6.0,611.0,1000010.0,0.0,1.0,0.0
2015-06-15,02:45:00,30,62.888012,8.221675,3D,356,1.9,5,0.0,13.0,11.0,5.0,612.0,1000010.0,720.0,1.0,11111111.0
2015-06-15,03:15:00,30,62.888092,8.221633,3D,347,2.0,5,0.0,6.0,6.0,5.0,613.0,1000010.0,0.0,1.0,0.0
2015-06-15,03:45:00,30,62.888057,8.222117,3D,358,2.1,5,0.0,7.0,2.0,6.0,613.0,1000010.0,0.0,1.0,0.0
2015-06-15,04:15:00,30,62.888052,8.22208,3D,372,2.6,4,0.0,0.0,0.0,9.0,613.0,1000010.0,0.0,1.0,0.0
2015-06-15,04:45:00,43,62.888005,8.222125,3D,376,1.6,6,0.0,1.0,0.0,14.0,614.0,1000010.0,0.0,1.0,0.0
2015-06-15,05:15:00,30,62.888062,8.222152,3D,375,1.4,6,0.0,0.0,0.0,14.0,616.0,1000010.0,720.0,1.0,11111111.0
2015-06-15,05:45:00,30,62.888602,8.221685,3D,389,1.5,4,0.0,5.0,5.0,6.0,614.0,1000010.0,0.0,1.0,0.0
2015-06-15,06:15:00,43,62.888467,8.221408,3D,371,1.2,7,0.0,19.0,7.0,4.0,611.0,1000010.0,0.0,1.0,0.0
2015-06-15,06:45:00,30,62.888453,8.221702,3D,380,1.5,6,0.0,13.0,5.0,5.0,612.0,1000010.0,0.0,1.0,0.0
2015-06-15,07:15:00,30,62.888817,8.222357,3D,397,1.6,6,0.0,13.0,12.0,4.0,612.0,1000010.0,0.0,1.0,0.0
2015-06-15,07:45:00,30,62.889055,8.222102,3D,411,1.9,6,0.0,0.0,0.0,9.0,612.0,1000010.0,716.0,1.0,11111111.0
2015-06-15,08:15:00,30,62.888963,8.222198,3D,383,2.5,4,0.0,0.0,0.0,10.0,613.0,1000010.0,0.0,1.0,0.0
2015-06-15,08:45:00,35,62.888913,8.22218,3D,390,1.2,6,0.0,0.0,0.0,11.0,613.0,1000010.0,0.0,1.0,0.0
2015-06-15,09:15:00,30,62.88857,8.223317,3D,398,1.0,6,0.0,11.0,4.0,10.0,614.0,1000010.0,0.0,1.0,0.0
2015-06-15,09:45:00,30,62.888795,8.223147,3D,391,1.2,5,0.0,11.0,5.0,8.0,613.0,1000010.0,0.0,1.0,0.0
2015-06-15,10:15:00,42,62.888735,8.223682,3D,411,1.0,6,0.0,0.0,0.0,10.0,611.0,1000010.0,720.0,1.0,11111111.0
2015-06-15,10:45:00,30,62.88668,8.224502,3D,382,1.1,5,0.0,19.0,7.0,10.0,613.0,1000010.0,0.0,1.0,0.0
2015-06-15,11:15:00,62,62.886347,8.223768,3D,377,1.5,4,0.0,34.0,13.0,8.0,610.0,1000010.0,0.0,1.0,0.0
2015-06-15,11:45:00,43,62.886762,8.224748,3D,371,3.1,5,0.0,22.0,7.0,8.0,610.0,1000010.0,0.0,1.0,0.0
2015-06-15,12:15:00,30,62.885705,8.226233,3D,318,3.2,5,0.0,8.0,6.0,8.0,612.0,1000010.0,0.0,1.0,0.0
2015-06-15,12:45:00,36,62.885725,8.226497,3D,329,1.7,6,0.0,0.0,0.0,13.0,612.0,1000010.0,716.0,1.0,11111111.0
2015-06-15,13:15:00,30,62.885683,8.226523,3D,323,3.9,5,0.0,0.0,0.0,13.0,616.0,1000010.0,0.0,1.0,0.0
